"latitude","longitude","cluster","NDVI","aspect","elevation","slope","soilgrid_clay5","soilgrid_clay60","soilgrid_soc5","twi"
38.8604086547773,-107.930600473214,1,1.63841715076815,0.250553744318835,-0.92430451926279,-0.883350394655463,-0.175960350118265,-0.352486420788721,0.976972028763277,0.163673618689069
38.8659092655451,-107.919067101384,1,1.43277169264095,0.380103408910995,-0.670307251447911,-0.648011615279443,0.691809923541895,-0.352486420788721,1.90798654612804,0.974246958087332
38.8518957069244,-107.933589337544,1,1.76359895084175,-0.910204458873708,-1.09363603113938,-0.883392063432344,-0.175960350118265,-1.05381285111663,1.90798654612804,0.540390618648375
38.8602424604495,-107.928356438752,1,1.38774940304629,0.0970895681461365,-0.980748356554985,-0.701522290884347,0.402553165655175,-0.352486420788721,1.90798654612804,0.644735405323181
38.859801949339,-107.933991696705,1,1.41912456916289,0.935976457134688,-0.811416844678399,-0.807984560471997,-0.175960350118265,-1.05381285111663,0.604566221817372,-0.304752904153418
38.8684992011946,-107.918025111483,1,1.18893936187272,0.574943164119004,-0.585641495509618,-0.809140256254315,0.402553165655175,-0.352486420788721,1.16317493223623,1.09035802217443
38.873001846835,-107.913123175705,1,1.06351091882863,0.935946152820082,-0.261089431079496,-0.807970466620993,-0.465217108004985,-0.703149635952673,0.0459575113985137,1.04554954020649
38.8720905075049,-107.912324783072,1,1.0474774905443,0.0970339925126315,-0.289311349725593,-0.701429340405037,0.113296407768455,-1.40447606628058,1.34937783570918,0.340550168881682
38.8705448343931,-107.915633791203,1,1.53424606137689,1.0265966316728,-0.44453190227913,-1.14475271630636,-0.754473865891705,-1.75513928144453,2.09418944960099,1.21254065624034
38.8687186222721,-107.912438420222,1,0.944209032664951,-0.69919807079777,-0.359866146340837,-0.114052129340921,-0.465217108004985,-1.40447606628058,0.418363318344419,0.0851722667294466
38.8585575338307,-107.936691182185,1,-0.646023427351561,0.575009724064802,-0.853749722647546,-1.05128718908313,-0.465217108004985,-1.75513928144453,-0.698854102493297,0.0732532553740945
38.867882827718,-107.92384282929,1,0.804452949571154,0.250508990304674,-0.740862048063155,-0.883312823818955,0.402553165655175,-0.00182320562476815,1.34937783570918,0.383956802689467
