"latitude","longitude","cluster","NDVI","aspect","elevation","slope","soilgrid_clay5","soilgrid_clay60","soilgrid_soc5","twi"
38.8659092655451,-107.919067101384,1,1.43277169264095,0.380103408910995,-0.670307251447911,-0.648011615279443,0.691809923541895,-0.352486420788721,1.90798654612804,0.974246958087332
38.8604568272605,-107.931268325046,1,1.50483804328355,0.57499678390399,-0.867860681970595,-1.0512830719935,-0.175960350118265,-0.352486420788721,1.34937783570918,0.449905770664232
38.8650651547782,-107.929036034311,1,1.33230106540815,-0.275766011481905,-0.867860681970595,-1.10240807607719,0.113296407768455,-1.05381285111663,0.790769125290324,0.201985601947227
38.8664520232776,-107.926204440869,1,1.54654986640017,1.0265966316728,-0.825527804001448,-0.847114490948387,0.402553165655175,0.348840009539184,2.28039235307395,0.117626181724494
38.8671499169294,-107.929346699303,1,1.38514697904046,0.789141733348043,-0.627974373478765,-0.356512478011284,0.402553165655175,-0.00182320562476815,-0.140245392074439,-0.663276510600604
38.8548932505599,-107.905346796639,1,-0.313609069329004,0.935987184307773,-0.261089431079496,-0.807989539278058,-1.04373062377842,-1.05381285111663,-0.88505700596625,1.79889441165284
38.8527024387161,-107.936964444772,1,1.71690003411505,0.84675294883535,-1.05130315317023,-0.939796497717004,-0.754473865891705,-1.75513928144453,0.604566221817372,0.620838182974763
38.8714128804549,-107.917394534593,1,1.18661137927163,0.846678455333205,-0.458642861602179,-0.939769458970241,-0.175960350118265,-1.75513928144453,2.09418944960099,-0.132526865424374
38.8558836053201,-107.935059082611,1,1.2812612324007,0.0115259528517612,-0.994859315878034,-0.515926647969744,0.402553165655175,-1.05381285111663,1.16317493223623,0.0356194179288777
38.8524811327263,-107.934611905898,1,1.79453997082354,-0.275766011481905,-1.07952507181633,-0.720529151112341,-0.465217108004985,-1.40447606628058,0.976972028763277,0.358409864966366
38.8616319990663,-107.928278735885,1,1.33742306318443,0.250545457276539,-0.980748356554985,-0.883343424326977,0.402553165655175,-0.703149635952673,2.4665952565469,0.844425840042623
38.862145962588,-107.912475569756,1,1.4622069641012,0.0970805221148567,-0.726751088740106,-0.701507162973623,0.113296407768455,0.699503224703137,1.16317493223623,-0.41270172521977
38.8689534254914,-107.914494007056,1,1.61754297945402,1.0265966316728,-0.515086698894374,-1.14475271630636,-0.754473865891705,-1.75513928144453,2.09418944960099,1.21254065624034
38.8623802826819,-107.92308640043,1,1.65890950241194,0.750828538563628,-0.910193559939741,-0.706121367237064,0.981066681428615,-0.352486420788721,1.90798654612804,0.344883901338492
38.8683149683009,-107.912287162449,1,1.04972807358337,-0.275766011481904,-0.303422309048642,-0.911235691642747,-0.465217108004985,-1.40447606628058,0.418363318344419,-0.174701609008293
38.8551494740836,-107.936987861101,1,1.4725332648218,0.575031904916378,-0.994859315878034,-0.809196746553854,-0.175960350118265,-1.05381285111663,0.232160414871466,0.293602144698707
38.8519766074181,-107.924114112921,2,1.29149350900547,-0.699298300633317,-1.07952507181633,-0.701587130258667,1.84883695508877,1.05016643986709,-0.140245392074439,-0.412628141204388
38.8623926313097,-107.926036429317,2,1.42164250773131,0.846714043396398,-0.92430451926279,-0.939782365567492,1.27032343931533,-0.00182320562476815,2.09418944960099,0.244154716662455
38.861591062523,-107.917579098638,2,1.72555924638202,0.380131074173831,-0.797305885355351,-0.648041334921777,1.55958019720205,1.40082965503104,2.09418944960099,0.934001184197194
38.8533148311739,-107.931409994017,2,-0.48856519231779,0.575044842396664,-1.09363603113938,-1.05129839139677,0.691809923541895,0.348840009539184,0.232160414871466,1.86426261251784
38.8462262142263,-107.936049705139,2,0.75546584015904,0.846779615374971,-1.16419082775462,-0.939806148941061,0.691809923541895,0.348840009539184,0.604566221817372,0.997514763349618
38.8487784981327,-107.928510131072,2,1.01084078941287,0.575074410086086,-1.10774699046242,-1.05130781282977,1.27032343931533,1.75149287019499,0.976972028763277,2.46794615318393
38.8557996795923,-107.928226789693,2,1.15652475234234,-0.275766011481905,-1.05130315317023,-1.10243274031645,0.981066681428615,0.348840009539184,1.53558073918214,1.70870267106468
38.8556777352534,-107.9223041348,2,-0.104409363356787,-0.275766011481904,-0.994859315878034,-0.911304322569374,0.981066681428615,0.699503224703137,0.418363318344419,1.25948097483338
38.8750435740168,-107.911338008882,2,0.625266150170751,0.250465884666152,-0.0494250412337637,-0.88327667002725,0.691809923541895,1.05016643986709,-0.698854102493297,1.038157368158
38.8661503908534,-107.925525748144,2,1.37989525523772,1.0265966316728,-0.839638763324497,-1.14475271630636,0.402553165655175,0.348840009539184,2.28039235307395,0.714620909876265
38.8537008120353,-107.921512167115,2,0.0544667280902568,1.0265966316728,-0.980748356554985,-0.995855709249086,1.27032343931533,1.05016643986709,-0.140245392074439,-0.0387025638446646
38.8610254071752,-107.926212137231,2,1.53163600642832,0.250548772126778,-0.881971641293643,-0.883346220118073,1.27032343931533,1.05016643986709,1.16317493223623,0.844429546997186
38.8612676122146,-107.916527164792,2,0.974411486403595,-0.275766011481905,-0.783194926032302,-1.10241778474901,1.55958019720205,1.05016643986709,2.4665952565469,0.202013186272031
38.8568677840534,-107.923717941719,2,-0.267674609544004,0.250573631897536,-0.952526437908887,-0.474631434737361,0.691809923541895,0.699503224703137,0.0459575113985137,0.844457169443558
38.8645827094922,-107.91892397475,2,1.23181572135723,-0.275766011481905,-0.754973007386204,-1.10240956971901,0.691809923541895,-0.00182320562476815,1.90798654612804,1.63607480410784
38.8554175203932,-107.922598039668,2,0.493451698193296,0.575030056617379,-1.00897027520108,-1.05129368068026,1.27032343931533,1.05016643986709,0.604566221817372,1.50735277112372
38.8476666700637,-107.93540724351,2,0.330343840199959,0.575081801202428,-1.15007986843157,-1.05131016818803,1.84883695508877,1.75149287019499,0.790769125290324,1.20329002984768
38.8869658281626,-107.91195665393,3,-0.388774264055622,0.574821069673043,1.60155719956295,1.74415893298065,-1.62224413955186,-1.40447606628058,-0.326448295547392,-0.0694524281251282
38.8610960015635,-107.90336858533,3,-0.883746643394192,-0.275766011481904,1.38989280971721,-0.34046724141951,-0.754473865891705,-0.352486420788721,-0.88505700596625,-0.672566165067767
38.8574363022858,-107.897801350629,3,-1.45586315256382,-0.275766011481904,0.867787314764409,0.956276048490606,-0.754473865891705,-0.00182320562476815,-1.62986861985806,0.895591036177165
38.850874466573,-107.901468675259,3,-0.948147166993534,0.398096232941235,0.769010599503067,1.4476812960394,-0.465217108004985,0.348840009539184,-1.44366571638511,-1.26105281381272
38.8703079585731,-107.901055565035,3,-0.696392146198964,-0.737993741581135,1.71444487414734,0.854124582384732,0.113296407768455,0.699503224703137,-0.512651199020344,-1.12203982508857
38.8508887957232,-107.90303480581,3,-0.999584490357312,0.575061474862769,1.17822841987148,-1.05130369574015,-0.754473865891705,-0.352486420788721,-1.25746281291216,0.0732902718933797
38.8918507798882,-107.907746209899,3,-0.8218215431109,0.881638162594186,2.85743257931429,1.3644037943382,-2.2007576553253,-1.40447606628058,0.232160414871466,-1.24328784550511
38.8772287694676,-107.902981969558,3,0.555149777930262,0.331002516191801,1.5310024029477,0.782600126868492,-1.62224413955186,-0.703149635952673,0.976972028763277,-0.726311882435414
38.8532355539234,-107.904339252062,3,-1.05306854157571,-1.64906065551424,0.218683185904164,1.25737876647161,-1.04373062377842,-0.352486420788721,-0.512651199020344,-0.843055766806356
38.8793405331787,-107.902176734826,3,-0.577150489976147,0.040589758961456,2.37765996233063,2.0722858442914,-1.62224413955186,-0.352486420788721,0.0459575113985137,-1.38119289784975
38.8515002446467,-107.904780967459,3,-1.0979267659016,-1.34173413429394,0.585568128303433,2.2278096517907,-0.465217108004985,-0.703149635952673,-0.512651199020344,-1.03152574767639
38.88155939842,-107.905593088756,3,-1.06341173938379,-1.03198953008073,1.47455856565551,-0.242131685472933,-1.33298738166514,-0.352486420788721,-0.512651199020344,-0.726339782859014
38.8767050907553,-107.904173633029,3,0.519039611847454,0.646065602356626,1.26289417580978,0.243024088110895,-1.04373062377842,-0.703149635952673,0.418363318344419,-0.181875703382725
38.8862520468703,-107.909549529896,3,-0.419824706305538,0.510817306482527,1.09356266393319,0.534505148483202,-1.62224413955186,-1.75513928144453,-0.140245392074439,0.2195347697268
38.8641354584981,-107.901495987651,3,-0.897503052873548,-0.00904984764757871,1.44633664700941,1.17279911549287,-0.754473865891705,-0.00182320562476815,-0.512651199020344,-1.20045590052896
38.8749185031162,-107.900551183666,3,-0.466563412947927,0.500917506737693,2.25066132842319,0.300623512447248,-0.465217108004985,-0.00182320562476815,-0.326448295547392,-0.578923575849803
38.8851197357829,-107.905984535427,3,-0.624481957348736,-0.909915965121313,1.30522705377892,0.727030829852827,-1.91150089743858,-1.05381285111663,-0.326448295547392,-0.490739020904685
38.8575212943374,-107.902537392153,3,-1.23509446047353,0.481655602156192,0.670233884241726,2.36452981094631,-0.754473865891705,-0.352486420788721,-0.698854102493297,0.649370640507417
38.8597168794086,-107.899044685123,3,-0.265000100382707,-2.37479365280696,0.0775735926736756,-0.458549737965817,-1.91150089743858,-0.703149635952673,-1.0712599094392,1.37644305906075
38.8851193205006,-107.910200959902,3,-0.788839245947868,0.846623928938028,0.839565396118311,0.111852770011925,-1.91150089743858,-2.10580249660848,-0.512651199020344,0.365362488246526
38.8703894039802,-107.89763375753,3,-0.997140135879533,0.161304180215436,1.03711882664099,0.679727270062865,-1.04373062377842,0.348840009539184,-0.698854102493297,-0.69778715342463
38.882640743344,-107.912416428253,3,-0.657675331838454,0.453803774430634,0.910120192733555,0.688705972316525,-1.33298738166514,-1.05381285111663,-0.698854102493297,-1.0769932780762
38.8619378358183,-107.905448091166,3,-1.12715600190804,0.202063294340986,0.472680453719042,2.17642837323964,-0.465217108004985,-0.00182320562476815,-1.0712599094392,-1.399377198338
38.8854379051238,-107.914183518281,3,-0.219247284288134,0.82979236133468,1.88377638602392,1.66323479800902,-1.33298738166514,-1.40447606628058,-0.326448295547392,-1.3049327840215
38.8653218391975,-107.907485647464,3,-1.12928108319252,-0.431933080833976,-0.0353140819107148,1.67488765529664,-0.175960350118265,-0.352486420788721,-0.512651199020344,-0.930563419430412
38.8824805187106,-107.901286456151,3,-0.336764756253657,-0.135520805040392,2.56110243353027,1.84586537042167,-1.04373062377842,-1.40447606628058,-0.140245392074439,-1.34000834318852
38.8755904468068,-107.894172337912,3,-0.366973341999854,1.02431043400221,1.96844214196222,1.59357256915369,-0.175960350118265,-0.703149635952673,0.232160414871466,-0.0970747455446982
38.8773076204624,-107.905020483191,3,-0.722576499787855,0.574885827667916,1.22056129784063,0.385152915783275,-1.33298738166514,-0.703149635952673,0.418363318344419,-0.230934992095454
38.8600205834861,-107.899795670404,3,-0.880079157809682,0.250555401689633,0.190461267258066,1.49245929900709,-1.04373062377842,-0.352486420788721,-0.698854102493297,0.706284028562762
38.8519365822846,-107.940038481065,3,-0.919968275747644,0.575054082871921,-0.726751088740106,0.149227364963694,-0.754473865891705,-1.40447606628058,-1.0712599094392,-0.900371511888811
