"latitude","longitude","HubName","HubDist","cluster","NDVI","aspect","elevation","slope","soilgrid_clay5","soilgrid_clay60","soilgrid_soc5","twi"
38.228334215324,-108.107682850641,"Miguel Road",0.355702160965246,1,0.973616464997045,0.542013605921815,-1.60678391814431,-1.43467929821448,-1.3306863487862,-0.11018878581571,-0.88236654285574,0.0772329384460595
38.2283443422805,-108.071166149839,"Upper Bench Road",0.341322843401304,1,0.121134677760488,0.678119720899071,-1.09390440200212,-0.178367832713367,0.453950499532189,-0.328662400274147,-0.355217219257364,1.84427024390994
38.2299820557198,-108.108124648971,NA,0.254765203967756,1,1.05520513041767,-3.33260476706209,-1.75801762162214,2.40624037121515,-1.03324687406647,0.108284828642727,1.40194719273722,0.329421256463357
38.2328025954312,-108.116005373037,"Miguel Road",0.20789390310103,1,2.45481717905834,0.331361183074534,-1.80404527050669,0.571207735486969,-0.140928449907275,0.982179286476475,1.0505143103383,2.94445192048862
38.2318660695474,-108.100754357735,"Miguel Road",0.0561091198445772,1,1.4377667340837,0.705938886442576,-1.40952256578193,0.245140933404229,-1.92556529822567,-1.42103047256633,0.699081427939386,0.721559737700999
38.2368650916442,-108.109369219608,"Miguel Road",0.152756585024501,1,0.402811758167385,0.503265237746251,-1.2582888623041,-0.438131035687443,-0.73580739934674,0.763705672018038,-0.179500778057906,0.844720037706541
38.2159450593332,-108.005459494434,NA,0.295808346843455,2,-0.267470918464843,0.579643630757609,0.300075821358712,0.682418166830082,0.156511024812457,0.108284828642727,1.22623075153776,-0.236921466332074
38.2162986593578,-107.996720874423,NA,0.0932658009384276,2,-0.00298938231144587,0.169638703282439,-0.166776045898925,0.300547490302111,0.453950499532189,0.545232057559601,1.9290965163356,0.205386120507146
38.2453014779603,-108.084352190569,"ATV/4-Wheeler Road",0.0545122862294067,2,0.551503872389984,0.541951085660173,0.359254227067426,-1.05675289461077,-0.73580739934674,0.763705672018038,1.40194719273722,-0.341738726844277
38.2279575010065,-108.060713854847,"ATV/4-Wheeler Road",0.0618119625684132,2,0.731874844164771,-0.936569996380198,-0.469243452854576,0.0577894290188095,0.751389974251922,1.41912651539335,1.40194719273722,0.655277834903315
38.232880416243,-108.095629896723,"Miguel Road",0.158540483326413,2,0.469807669391147,0.571389203511056,-1.23198734865578,-0.174984384361062,-1.03324687406647,-0.547136014732584,0.347648545540469,-0.812961943955334
38.2505494322106,-108.09210752746,"ATV/4-Wheeler Road",0.206908536974333,2,0.222966102703845,0.710982916206175,0.648570877198919,0.235618961835898,-0.438367924627008,-0.11018878581571,0.874797869138845,-0.532349154242402
38.2477309718866,-108.082978173956,"ATV/4-Wheeler Road",0.125254259911885,2,1.23110425192697,0.705067341013217,0.549940201017728,0.0923558911855955,-0.438367924627008,0.982179286476475,3.68626092833018,-0.242296792121412
38.2480946134369,-108.077245813941,"ATV/4-Wheeler Road",0.174283757259451,2,1.09089618646301,0.646687007184663,0.766927688616348,0.524394650624167,0.453950499532189,0.326758443101164,0.523364986739928,-0.369643869836109
38.2300841405594,-108.059829723112,"ATV/4-Wheeler Road",0.148008641354546,2,1.42475754210045,-0.649247659961468,-0.390338911909624,0.200279078963324,-0.140928449907275,-0.11018878581571,2.28052939873451,-0.940464269583132
38.2416288448858,-108.082023960843,"ATV/4-Wheeler Road",0.282812759579219,2,-1.22005496445357,0.67810817580255,0.0633621985238538,-0.178349907377001,0.156511024812457,-0.11018878581571,1.57766363393668,0.0261657039491563
38.2128138654269,-108.034956432411,NA,0.035503993694001,3,0.556843636561016,-1.67306248931172,0.74720155338011,-0.78194392077287,-0.140928449907275,-0.984083243649458,-0.00378433685844756,-0.52995826951797
38.2621713584275,-108.097345820877,"Divide Road",0.319883033051765,3,-0.493068579326096,-1.75063244763152,1.49021931394508,3.69397877489007,-0.73580739934674,-1.20255685810789,1.9290965163356,-1.60763423042656
38.2616502275143,-108.091861582671,"Divide Road",0.0960668516551121,3,-1.02140022523341,-0.5295850078169,2.12803101991678,-1.61000329247307,-1.03324687406647,-1.20255685810789,1.40194719273722,0.452790183542572
38.2591455865305,-108.083371548331,NA,0.137248185777409,3,-0.384176788960374,-2.33978744016995,2.08200337103222,-1.0567113703224,-1.62812582350594,-1.42103047256633,-0.355217219257364,-0.341772012830735
38.2642299968842,-108.085551177989,NA,0.0914200596387556,3,-1.22888589327643,-3.33251506292862,1.7072068015437,0.397056843488036,-1.3306863487862,-1.20255685810789,1.0505143103383,-0.579629944681371
38.2571370526158,-108.077942078164,"Divide Road",0.261273560771603,3,-2.14849396915458,-0.341185465928303,2.03597572214767,-0.587499163444133,-1.3306863487862,-1.85797770148321,-0.706650101656282,-0.635225945459032
38.2639408244794,-108.086271508977,"Divide Road",0.0633431591113185,3,-1.07647183685585,-3.02928192010566,1.77953596407657,0.75762054427625,-1.62812582350594,-1.63950408702477,0.523364986739928,-0.674604005573226
38.2618852669099,-108.111381167257,"ATV/4-Wheeler Road",0.2967508462705,4,-0.617593288251355,-0.171789641945389,0.582817093078125,0.0585866953555441,-1.62812582350594,-1.85797770148321,-0.706650101656282,-0.895214842361428
38.22604390147,-108.043305080487,"Rim Road",0.180291047612957,4,1.61303776000346,-0.153138359764155,1.24035493428606,1.63124388035267,-1.3306863487862,-1.63950408702477,0.523364986739928,-0.86272946120227
38.2594258426626,-108.091384919008,"Divide Road",0.248303729210579,4,0.167948735700505,0.579511632304454,2.0885787494443,-0.545216172876887,-1.03324687406647,-0.984083243649458,1.22623075153776,-0.655935654086386
