latitude,longitude,HubName,HubDist
38.2531927650072,-108.099121081885,ATV/4-Wheeler Road,0.305972108921288
38.2395448967417,-108.10558550872,,0.379862924469293
38.2518710708117,-108.093647282351,ATV/4-Wheeler Road,0.282280650081728
38.2201797686841,-108.092279676446,Miguel Road,0.427235097395764
38.2310432262141,-108.072577520077,ATV/4-Wheeler Road,0.314277901218939
38.2569738645561,-108.117564707141,ATV/4-Wheeler Road,0.0737097176437235
38.2308075521771,-108.063210986359,ATV/4-Wheeler Road,0.0438397085397522
38.2591455865305,-108.083371548331,,0.137248185777409
38.2377489895231,-108.052645670253,ATV/4-Wheeler Road,0.691057191589592
38.2417883657704,-108.045793305231,Rim Road,0.833790713268563
38.2521840801344,-108.099748060269,ATV/4-Wheeler Road,0.245675496119929
38.219918113966,-108.018164741731,Rim Road,0.0223915169954765
38.2239126442133,-108.037819910007,Rim Road,0.0758748713672833
38.2485778504643,-108.097234480057,ATV/4-Wheeler Road,0.0124059929455023
38.2217504061533,-108.04455267928,Upper Bench Road,0.273283085291233
38.2226370783555,-108.098363834393,Miguel Road,0.494829437250926
38.2386857706054,-108.103642444608,Miguel Road,0.389096438512502
38.2248211904948,-108.064320565054,Upper Bench Road,0.010373343045495
38.2658533272545,-108.09860918651,Divide Road,0.43000042751659
38.2212447992712,-108.071964121046,Upper Bench Road,0.0345387678334506
38.2214195356469,-108.065431352876,Upper Bench Road,0.211667050933808
38.2555163897201,-108.110394611141,ATV/4-Wheeler Road,0.149471364716128
38.2137679346997,-108.088372757988,Miguel Road,0.656555845407509
38.2514363714503,-108.084965886988,ATV/4-Wheeler Road,0.33119995177168
38.2571635549832,-108.09400745414,Divide Road,0.425441402379065
38.2373479749429,-108.077857704924,ATV/4-Wheeler Road,0.313314268966097
38.223528547653,-108.040132454541,Rim Road,0.17952827372021
38.2608289381397,-108.104508019987,ATV/4-Wheeler Road,0.628468126444134
38.2517454546524,-108.097905890494,ATV/4-Wheeler Road,0.197883888639088
38.2308637525665,-108.057745747762,ATV/4-Wheeler Road,0.272419858429675
38.2104536381278,-108.053770233275,,0.477437429697234
38.24571805278,-108.075662387973,ATV/4-Wheeler Road,0.0332249630752925
38.2320149800044,-108.07512681886,ATV/4-Wheeler Road,0.336488817333376
38.2573330490998,-108.090647741459,Divide Road,0.395608040602894
38.2359264767417,-108.047506328155,Rim Road,0.485935671836703
38.2200793131631,-108.036819406453,Rim Road,0.247405226434976
38.2258962984829,-108.107155640021,Miguel Road,0.514544311670572
38.2107302153498,-108.025435163448,Upper Bench Road,0.405892873981135
38.254648337523,-108.120012577233,ATV/4-Wheeler Road,0.243044667888872
38.2292956112883,-108.111112723197,,0.377610256170527
38.2488759646388,-108.063943059176,,0.546801620148314
38.2182657059639,-108.040332883363,Upper Bench Road,0.197205029790799
38.2604751848383,-108.100184208796,Divide Road,0.500659533980163
38.2353855121186,-108.057507189945,ATV/4-Wheeler Road,0.383636696598056
38.2044892437766,-108.056219106619,,0.0534981009971457
38.214042834184,-108.034523449105,,0.0528892413858964
38.2594258426626,-108.091384919008,Divide Road,0.248303729210579
38.2516038552275,-108.098576092944,ATV/4-Wheeler Road,0.192197574786728
38.2589107583315,-108.080236330823,Divide Road,0.131410464404161
38.2223507056135,-108.044795644056,Upper Bench Road,0.305972603074161
38.236630155713,-108.075761828205,ATV/4-Wheeler Road,0.202124418287888
38.2658280934147,-108.089750720963,Divide Road,0.174716222328802
38.2086059688723,-108.03739901511,Upper Bench Road,0.343941822811439
38.2292910191908,-108.049105785774,Rim Road,0.328548096464423
38.2157973465048,-108.018225421533,Rim Road,0.290436339010319
38.2260079784884,-108.106814306036,Miguel Road,0.504655598051433
38.2447213109962,-108.055655892654,,0.912623020025978
38.2136461400023,-108.024784449252,Rim Road,0.456441515952812
38.2512279862676,-108.065591721506,Divide Road,0.389218579766656
38.2357970933398,-108.10488161349,,0.181433442117499
38.2495175494727,-108.084475595643,ATV/4-Wheeler Road,0.205399562658641
38.2255947087017,-108.061811138301,Upper Bench Road,0.00549166822993064
38.2195084228216,-108.037627927978,Rim Road,0.304904883328471
38.241888177927,-108.069742257509,ATV/4-Wheeler Road,0.0703909825113571
38.2489474475884,-108.066008761681,Divide Road,0.548100362768304
38.2152448140791,-108.005318152847,,0.259404208325147
38.2602336000703,-108.102272196269,Divide Road,0.613313043479814
38.2561549318385,-108.093246077636,Divide Road,0.482473249003326
38.2594737942034,-108.10818110996,ATV/4-Wheeler Road,0.447631571071485
38.2384920053489,-108.047201423809,Rim Road,0.636447366850198
38.2562778403956,-108.113128699971,ATV/4-Wheeler Road,0.138283330468348
38.2540739499481,-108.085083895256,,0.499070515228962
38.2160474637844,-108.015076623637,,0.245884903423826
38.2093421337824,-108.055714952621,,0.344356159792402
38.2423964092199,-108.062523083219,ATV/4-Wheeler Road,0.404014272963381
38.2182631654023,-108.070319955132,Upper Bench Road,0.168917126815894
38.2165800456219,-108.043587148824,Upper Bench Road,0.043220168296833
38.2063954070363,-108.068887485537,,0.111330250488473
38.2220076899338,-108.093307640129,Miguel Road,0.342210191560205
38.2185844050323,-108.038143213021,Upper Bench Road,0.264672046216821
38.2175879579301,-108.059509829635,Upper Bench Road,0.213960634660107
38.2097338803207,-108.090826891365,Miguel Road,0.963983635936107
38.2329783625389,-108.080836973055,Miguel Road,0.563027562374805
38.2192317079932,-108.031271716974,Rim Road,0.151151960391714
38.2085922987289,-108.041303999371,,0.402782202064289
38.2461137360239,-108.063169701977,ATV/4-Wheeler Road,0.552700361431656
38.2530471535994,-108.097510570187,ATV/4-Wheeler Road,0.288233483414483
38.2339508395605,-108.045962685748,Rim Road,0.32593702750995
38.2360756233088,-108.080924757162,ATV/4-Wheeler Road,0.485484770310312
38.2057391031523,-108.058080746306,,0.0720824208188389
38.2600909204308,-108.109032109671,ATV/4-Wheeler Road,0.3696558824936
38.219770397848,-108.078725393614,Miguel Road,0.0416393128487314
38.2053072750928,-108.052541068142,,0.14155845584918
38.2171199453611,-108.02525486245,Rim Road,0.215612630814903
38.2529461454602,-108.120463880674,ATV/4-Wheeler Road,0.310470210639205
38.2411891923714,-108.058551704571,ATV/4-Wheeler Road,0.611252522746609
38.239609476384,-108.085489920794,ATV/4-Wheeler Road,0.433036120504085
38.2532495373844,-108.087738057968,ATV/4-Wheeler Road,0.426464024370919
38.2484438525786,-108.068007525884,ATV/4-Wheeler Road,0.393960355763502
38.2581223053516,-108.113650722801,ATV/4-Wheeler Road,0.122424963763884
38.2118495565511,-108.043255966448,,0.268739082332142
38.2407671192638,-108.077480767698,ATV/4-Wheeler Road,0.300802014417844
38.2202312787026,-108.057723224282,Upper Bench Road,0.0478823131176669
38.2274185321391,-108.054564366705,Upper Bench Road,0.273334062023735
38.2301789832836,-108.076268482378,ATV/4-Wheeler Road,0.47558856536729
38.256210892035,-108.104577573838,ATV/4-Wheeler Road,0.422363910433539
38.2310210291248,-108.119022298607,Miguel Road,0.368256982685603
38.2389299578013,-108.092831724033,ATV/4-Wheeler Road,0.586295482503634
38.2156797542763,-108.046107252049,Upper Bench Road,0.0797380445756272
38.2581434128486,-108.090307645951,Divide Road,0.343427751685044
38.2148909971567,-108.016438278197,Rim Road,0.33361770122274
38.2304902424316,-108.046423543745,Rim Road,0.18867399478185
38.2538647949742,-108.121378097126,ATV/4-Wheeler Road,0.334445992887694
38.2556261091783,-108.097699907776,ATV/4-Wheeler Road,0.465592091968896
38.2433445540073,-108.050299509229,Divide Road,1.02272558812451
38.2237270194906,-108.084844732685,,0.0131477968145737
38.2453825615443,-108.080821063603,ATV/4-Wheeler Road,0.0307492123762642
38.2528560757206,-108.110287479312,ATV/4-Wheeler Road,0.0345740233058227
38.2228207782089,-108.061828244742,Upper Bench Road,0.133715139953396
38.2246506765745,-108.065411701374,Upper Bench Road,0.0138137966135773
38.2074882644913,-108.033079835765,Upper Bench Road,0.393582872545639
38.258658989739,-108.108097157299,ATV/4-Wheeler Road,0.399934939528885
38.2477191055861,-108.116227245423,ATV/4-Wheeler Road,0.441275155886439
38.2581872794445,-108.115100184907,ATV/4-Wheeler Road,0.0530975533294245
38.2341107418164,-108.065099459796,ATV/4-Wheeler Road,0.0499222056014671
38.2192890482405,-108.003164161151,Harts Basin to Hanks Valley,0.317670735975528
38.2205593904143,-108.077390343649,Miguel Road,0.0180377643701938
38.2508566041014,-108.103078210066,ATV/4-Wheeler Road,0.149589933637996
38.246837623091,-108.060792003098,Divide Road,0.698662826399135
38.2176493917698,-107.996530660754,,0.0474594502374583
38.2314477139441,-108.077409242455,ATV/4-Wheeler Road,0.452609038939049
38.2450861820269,-108.045204697182,Divide Road,0.962881030989033
38.2204309688659,-108.02156227967,Rim Road,0.0308944673635668
38.2452563211325,-108.082344217004,ATV/4-Wheeler Road,0.0405437718167577
38.2293084479848,-108.107571155517,,0.293180868990835
38.2207334888908,-108.036493387166,Rim Road,0.20026076938393
38.2246513100439,-108.043356862416,Rim Road,0.25595510574874
38.2453832121745,-108.09737196868,ATV/4-Wheeler Road,0.197524161985381
38.243310995363,-108.052173885597,Divide Road,1.0237892810298
38.2053304784464,-108.060121438974,,0.0335275614131347
38.2339080891559,-108.110375223039,,0.0601227944935565
38.2561758772511,-108.118480811341,ATV/4-Wheeler Road,0.131601939714601
38.2333809037512,-108.04617641233,Rim Road,0.298990230067887
38.2563967343132,-108.076866241056,Divide Road,0.258753956110046
38.2472730490838,-108.091334413424,ATV/4-Wheeler Road,0.01023556962805
38.2487175411136,-108.077672138387,ATV/4-Wheeler Road,0.212808865580992
38.2181671221131,-108.053067838936,Upper Bench Road,0.0173053305705441
38.2194987468645,-107.99400381141,,0.170941613581387
38.2562646200117,-108.098967842554,ATV/4-Wheeler Road,0.513176436728894
38.2457612662479,-108.082622473169,ATV/4-Wheeler Road,0.00451320285546625
38.2646931721425,-108.097301279158,Divide Road,0.332598929600621
38.2461360326671,-108.083079646046,ATV/4-Wheeler Road,0.0333210492468521
38.2306292779262,-108.044783932721,Rim Road,0.111005487151841
38.2376461091356,-108.107416409009,Miguel Road,0.219137949263197
38.2363962606472,-108.089466179661,Miguel Road,0.555629740244517
38.2170141024718,-108.084820584082,,0.389051134938876
38.2624798032409,-108.096511390004,Divide Road,0.271661097766446
38.2357354125204,-108.059130377195,ATV/4-Wheeler Road,0.313962445666999
38.2453014779603,-108.084352190569,ATV/4-Wheeler Road,0.0545122862294067
38.2118612780137,-108.093016813266,Miguel Road,0.886455633053924
38.2433888171671,-108.104798337841,ATV/4-Wheeler Road,0.361982104243083
38.2402453052526,-108.059774942799,ATV/4-Wheeler Road,0.521893655197484
38.2227490410685,-108.060815127042,Upper Bench Road,0.111601261205116
38.2241201629474,-108.076146564312,Miguel Road,0.190918521063462
38.2304927285294,-108.064427286979,ATV/4-Wheeler Road,0.0260824213778089
38.256780858241,-108.076934577745,Divide Road,0.239660979341895
38.2174330280854,-108.027986768323,Rim Road,0.223762934475896
38.2184558871202,-108.035735706984,Rim Road,0.293664002571028
38.2303059092531,-108.110804086786,,0.306069607387169
38.2540895121244,-108.115582725163,ATV/4-Wheeler Road,0.0321789495696898
38.2209849814109,-108.075417736103,Miguel Road,0.111365341877396
38.2143546687748,-108.032536631271,Upper Bench Road,0.0256936084882572
38.2339417255917,-108.113674086232,Miguel Road,0.0932964705105578
38.2336989914669,-108.059476395807,ATV/4-Wheeler Road,0.252579476553911
38.2596009372859,-108.108684444974,ATV/4-Wheeler Road,0.446072938900388
38.2465362296804,-108.085341355373,ATV/4-Wheeler Road,0.00905820583934108
38.2399056197543,-108.10198472757,Miguel Road,0.478318398165
38.2653730258007,-108.085530842579,,0.170167688505677
38.2456727228637,-108.054157541554,,0.870820236865755
38.2277992410539,-108.050482418835,Upper Bench Road,0.4168404705933
38.2323941327099,-108.108591892104,Miguel Road,0.104830531252998
38.2563403588297,-108.095167124279,Divide Road,0.500858575271574
38.2061315290615,-108.066857428033,,0.019054869994685
38.2190212314644,-108.075214396607,Upper Bench Road,0.0869509996282583
38.2589185348133,-108.104325028962,ATV/4-Wheeler Road,0.533616266116677
38.2183234184485,-108.073539036311,,0.0126960856430718
38.2256800247025,-108.076263228709,Miguel Road,0.27933309356773
38.2230494505374,-108.092076257018,Miguel Road,0.244813025369134
38.2205456480637,-108.059863401701,Upper Bench Road,0.161154713152772
38.2386541106799,-108.065550895345,ATV/4-Wheeler Road,0.156442678905134
38.2043766950048,-108.025502848423,,0.231987454961148
38.216791746511,-108.051983024447,Upper Bench Road,0.0897786362298792
38.2229541630748,-108.073516304376,Upper Bench Road,0.109642958160998
38.2412639326615,-108.084111410889,ATV/4-Wheeler Road,0.304863671198696
38.2122386475995,-108.055135743809,Upper Bench Road,0.429555408701422
38.2356414314947,-108.093649791007,Miguel Road,0.377135321246956
38.2329994560357,-108.065865456188,ATV/4-Wheeler Road,0.0307789196698548
38.2371175746091,-108.096513030678,,0.378424797420241
38.2353144954898,-108.076683438178,ATV/4-Wheeler Road,0.273677021611126
38.2169838958759,-108.049279778497,Upper Bench Road,0.102860242774391
38.2134031079058,-108.036682227558,Upper Bench Road,0.0162648567645729
38.2191043404971,-108.012037218424,Rim Road,0.107846024878381
38.2546334427552,-108.109938266542,ATV/4-Wheeler Road,0.109308023450608
38.2256717759594,-108.10893355278,,0.555125043923918
38.2546846079943,-108.107673773901,ATV/4-Wheeler Road,0.247924456155854
38.2157141857793,-108.014629907326,,0.268700806024454
38.254808371808,-108.089858213337,ATV/4-Wheeler Road,0.514090317762199
38.2179165930436,-108.027330914966,Rim Road,0.174637921573727
38.2273957898483,-108.061773705679,ATV/4-Wheeler Road,0.00390905836976108
38.2132703043181,-108.02003445487,Rim Road,0.481814571912197
38.2480740667085,-108.107715312615,ATV/4-Wheeler Road,0.0444613914420146
38.2604975546917,-108.112745214575,ATV/4-Wheeler Road,0.189668312208755
38.257913903276,-108.114240380721,ATV/4-Wheeler Road,0.100816436770389
38.248396536049,-108.107141728901,ATV/4-Wheeler Road,0.0268976478830153
38.2137587588023,-108.090589074622,Miguel Road,0.706594283269887
38.2468115053569,-108.050518340604,Divide Road,0.783327808585647
38.2188625759606,-108.025524907899,Rim Road,0.0950766153026399
38.2079765070402,-108.057359212491,,0.204683236226123
38.2417410293974,-108.096786141354,ATV/4-Wheeler Road,0.427929654938834
38.2440059119535,-108.112081486219,ATV/4-Wheeler Road,0.404300405859576
38.2186425989989,-108.093927876923,Miguel Road,0.559796132221437
38.230085937931,-108.050230884762,Rim Road,0.389144494016196
38.2431879577924,-108.050512275148,Divide Road,1.03285943586419
38.2420070151291,-108.11330715461,Miguel Road,0.425048759882765
38.240122395178,-108.09921381932,Miguel Road,0.518954744350308
38.2313175971091,-108.069157905655,ATV/4-Wheeler Road,0.151399399370293
38.2153137853764,-108.057279525985,Upper Bench Road,0.296556142079539
38.251095217446,-108.117557057545,ATV/4-Wheeler Road,0.257513284369051
38.2545950642453,-108.100618203076,ATV/4-Wheeler Road,0.418183235273938
38.2119117551953,-108.063286324498,Harts Basin to Hanks Valley,0.366136319970071
38.2088396807882,-108.057839709189,,0.238653049937755
38.2304663467888,-108.090658938117,Miguel Road,0.17337748817026
38.2436666592738,-108.045597916151,Rim Road,0.959562702359024
38.2183992214706,-108.044993914488,Upper Bench Road,0.0802147959332516
38.2198948399525,-108.037629969507,Rim Road,0.283955881051067
38.2518658177494,-108.101024509356,ATV/4-Wheeler Road,0.246941116368407
38.2555687966049,-108.094243696744,ATV/4-Wheeler Road,0.496590098898607
38.2299820557198,-108.108124648971,,0.254765203967756
38.212482894098,-108.059194044554,,0.435320841327182
38.2070963460155,-108.041033476546,,0.328795042377297
38.2339866291704,-108.104776151103,Miguel Road,0.0603238799874395
38.2284135005531,-108.112287277472,Miguel Road,0.452095762526143
38.2239334831368,-108.060720702992,Upper Bench Road,0.0352236307362324
38.2189896882726,-108.080248820154,Miguel Road,0.114025792010606
38.2388210223087,-108.078985414211,ATV/4-Wheeler Road,0.452831374720816
38.2327842731144,-108.096435669052,Miguel Road,0.138449985097571
38.2062409902147,-108.053354377908,Harts Basin to Hanks Valley,0.20329514634519
38.2547188508112,-108.119448139391,ATV/4-Wheeler Road,0.214185970263484
38.214041479885,-108.033463938154,Upper Bench Road,0.0379544561048699
38.2377302204759,-108.08858664417,ATV/4-Wheeler Road,0.631246900665296
38.2326337409556,-108.11928482971,Miguel Road,0.258465178455003
38.2482816443908,-108.096714711696,ATV/4-Wheeler Road,0.00798510315529113
38.2436747706278,-108.117937681525,Miguel Road,0.491707376699894
38.2610077219789,-108.115233987075,ATV/4-Wheeler Road,0.068772422814417
38.2058158776589,-108.045367141239,,0.16555797684833
38.2332452213929,-108.110894311965,Miguel Road,0.113458065294703
38.2347350996592,-108.048628606475,Rim Road,0.4556439395911
38.2415466866268,-108.080726273883,ATV/4-Wheeler Road,0.294170219861615
38.2632284480798,-108.084468786515,Divide Road,0.0493858302703675
38.2385618848083,-108.072624755324,ATV/4-Wheeler Road,0.087288220268232
38.208897981429,-108.02485229717,,0.529746625793098
38.2417649640827,-108.098093906708,ATV/4-Wheeler Road,0.441227140661756
38.2490933013017,-108.067578485466,ATV/4-Wheeler Road,0.443964157382756
38.2596345501311,-108.081610798462,Divide Road,0.0772331154702664
38.2412243467482,-108.045778211127,Rim Road,0.795477758195569
38.2151440765831,-108.085409600513,Miguel Road,0.523665141617818
38.2294987733252,-108.044003039424,Rim Road,0.0520210814917254
38.2102598278528,-108.049990783812,,0.447216751541489
38.2213338192748,-108.079027701959,Miguel Road,0.0527613133742087
38.2215642829996,-108.075491539909,Miguel Road,0.112082499364257
38.2488776181891,-108.047180636267,Divide Road,0.680311262627521
38.2466804922379,-108.094562086647,ATV/4-Wheeler Road,0.0770436195646461
38.215831856845,-108.066434324008,,0.304792042015397
38.2159229720593,-108.031820284823,Upper Bench Road,0.125565056522874
38.2404617660758,-108.087308793685,ATV/4-Wheeler Road,0.431261457640251
38.2319873208827,-108.091071453169,Miguel Road,0.2440763035856
38.2241422270571,-108.076497809329,Miguel Road,0.176939551344884
38.2103515722996,-108.089558642492,Miguel Road,0.900392425319234
38.2406383049544,-108.081554462656,ATV/4-Wheeler Road,0.358162007687245
38.2383083736143,-108.079635525426,ATV/4-Wheeler Road,0.503944898151048
38.2259060182226,-108.062456128076,ATV/4-Wheeler Road,0.0148986742839048
38.2371622249789,-108.083303395098,ATV/4-Wheeler Road,0.583947482971528
38.2266262051656,-108.109267626919,,0.494169710969555
38.2318502033359,-108.091295060023,Miguel Road,0.230351331890402
38.2528296634441,-108.070367994713,,0.345791310681469
38.204626438269,-108.022469007707,,0.204863379411614
38.2428014805417,-108.100154023323,ATV/4-Wheeler Road,0.370300291293162
38.2163228375808,-108.058421325005,Upper Bench Road,0.255052053664878
38.2414515857004,-108.071285319386,ATV/4-Wheeler Road,0.0277251342626741
38.22604390147,-108.043305080487,Rim Road,0.180291047612957
38.2437307972794,-108.051050738273,Divide Road,0.99436986368663
38.246106197401,-108.058114398413,,0.784718499038923
38.2509924368071,-108.097490722888,ATV/4-Wheeler Road,0.147223503938859
38.2064345966471,-108.032225645623,,0.347850202549865
38.2315427736991,-108.113382803397,,0.245020458825436
38.2479196977977,-108.084728658142,ATV/4-Wheeler Road,0.0977616376241768
38.2164238895655,-108.03040218331,Upper Bench Road,0.173252537170541
38.2616937450497,-108.084076743457,Divide Road,0.0196923198625547
38.2290947202347,-108.06805072273,ATV/4-Wheeler Road,0.287653243195136
38.2340637049586,-108.105200785613,,0.0615166238960126
38.2647264529668,-108.095856623499,Divide Road,0.261349546978464
38.2232852536709,-108.040498727686,Rim Road,0.204267877593939
38.2105955219483,-108.092865357744,Miguel Road,0.957463639472058
38.2160973373798,-108.046976391841,Upper Bench Road,0.092255186173267
38.2643101299874,-108.097211688448,Divide Road,0.319714610561869
38.2588661945663,-108.093231793207,Divide Road,0.300723608311124
38.2191652078757,-108.076231428305,,0.108474437315504
38.2478817926065,-108.10922836779,ATV/4-Wheeler Road,0.0984269842226173
38.2173272729759,-108.086964116135,Miguel Road,0.399672586522228
38.208860003344,-108.065637645985,Harts Basin to Hanks Valley,0.112927158959687
38.2534458625786,-108.098676019375,ATV/4-Wheeler Road,0.318330597036596
38.2441660120098,-108.044245205898,Rim Road,0.985267261515908
38.2658459123685,-108.099204804093,Divide Road,0.458878404146674
38.2508466100644,-108.095795272581,ATV/4-Wheeler Road,0.162564802627125
38.2310618201474,-108.119780683757,Miguel Road,0.369571987141317
38.2288786983678,-108.066140362312,ATV/4-Wheeler Road,0.143030900890861
38.2611053147405,-108.100463598531,Divide Road,0.501744709806396
38.2303187273153,-108.100880149746,,0.12099888636945
38.2519237460475,-108.072542117777,,0.424899242445683
38.2324215631833,-108.086671191657,Miguel Road,0.438485325513139
38.2239366088558,-108.03764618136,Rim Road,0.0647432319389195
38.2553363419328,-108.109678901078,ATV/4-Wheeler Road,0.157040585929073
38.265868717621,-108.091637746144,Divide Road,0.185306033338931
38.2070177846466,-108.069939519636,,0.138321367363319
38.2327280594058,-108.053964333494,ATV/4-Wheeler Road,0.515000668344212
38.2175176177109,-108.064891004027,Upper Bench Road,0.48204750845056
38.2180807474583,-108.000236803763,Harts Basin to Hanks Valley,0.14270220809273
38.2494235329478,-108.06952094229,ATV/4-Wheeler Road,0.360143120637738
38.203876556147,-108.065423270896,,0.119341083655849
